672
672
672
672
1072
1072
1072
1072
53
53
53
53
113
113
113
113
333
333
333
333
1048
1048
1048
1048
953
953
953
953
731
731
731
731
836
836
836
836
151
151
151
151
77
77
77
77
6
6
6
6
6
6
6
6
4
4
4
4
2
2
2
2
